 2.05801036e-07  2.12567593e-03  2.05801036e-07  5.67986602e-04 
 2.10801036e-07  2.14621780e-03  2.10801036e-07  5.73067943e-04 
 2.15801036e-07  2.16664806e-03  2.15801036e-07  5.78095408e-04 
 2.20801036e-07  2.18718071e-03  2.20801036e-07  5.83162307e-04 
 2.25801036e-07  2.20760196e-03  2.25801036e-07  5.88174955e-04 
 2.30801036e-07  2.22812540e-03  2.30801036e-07  5.93226615e-04 
 2.35801036e-07  2.24853764e-03  2.35801036e-07  5.98223890e-04 
 2.40801036e-07  2.26905188e-03  2.40801036e-07  6.03259928e-04 
 2.45801036e-07  2.28945512e-03  2.45801036e-07  6.08241567e-04 
 2.50801036e-07  2.30996017e-03  2.50801036e-07  6.13261807e-04 
 2.55801036e-07  2.33035442e-03  2.55801036e-07  6.18227699e-04 
 2.60801036e-07  2.35085028e-03  2.60801036e-07  6.23232074e-04 
 2.65801036e-07  2.37123556e-03  2.65801036e-07  6.28182180e-04 
 2.70801036e-07  2.39172225e-03  2.70801036e-07  6.33170674e-04 
 2.75801036e-07  2.41209855e-03  2.75801036e-07  6.38104996e-04 
 2.80801036e-07  2.43257607e-03  2.80801036e-07  6.43077621e-04 
 2.85801036e-07  2.45294341e-03  2.85801036e-07  6.47996179e-04 
 2.90801036e-07  2.47341178e-03  2.90801036e-07  6.52952962e-04 
 2.95801036e-07  2.49377016e-03  2.95801036e-07  6.57855784e-04 
 3.00801036e-07  2.51422938e-03  3.00801036e-07  6.62796758e-04 
 3.05801036e-07  2.53457882e-03  3.05801036e-07  6.67683880e-04 
 3.10801036e-07  2.55502890e-03  3.10801036e-07  6.72609080e-04 
 3.15801036e-07  2.57536940e-03  3.15801036e-07  6.77480539e-04 
 3.20801036e-07  2.59581034e-03  3.20801036e-07  6.82390003e-04 
 3.25801036e-07  2.61614191e-03  3.25801036e-07  6.87245836e-04 
 3.30801036e-07  2.63657374e-03  3.30801036e-07  6.92139603e-04 
 3.35801036e-07  2.65689638e-03  3.35801036e-07  6.96979850e-04 
 3.40801036e-07  2.67731909e-03  3.40801036e-07  7.01857958e-04 
 3.45801036e-07  2.69763282e-03  3.45801036e-07  7.06682658e-04 
 3.50801036e-07  2.71804643e-03  3.50801036e-07  7.11545146e-04 
 3.55801036e-07  2.73835125e-03  3.55801036e-07  7.16354337e-04 
 3.60801036e-07  2.75875576e-03  3.60801036e-07  7.21201245e-04 
 3.65801036e-07  2.77905168e-03  3.65801036e-07  7.25994966e-04 
 3.70801036e-07  2.79944710e-03  3.70801036e-07  7.30826333e-04 
 3.75801036e-07  2.81973413e-03  3.75801036e-07  7.35604623e-04 
 3.80801036e-07  2.84012046e-03  3.80801036e-07  7.40420488e-04 
 3.85801036e-07  2.86039861e-03  3.85801036e-07  7.45183385e-04 
 3.90801036e-07  2.88077587e-03  3.90801036e-07  7.49983787e-04 
 3.95801036e-07  2.90104514e-03  3.95801036e-07  7.54731331e-04 
 4.00801036e-07  2.92141333e-03  4.00801036e-07  7.59516308e-04 
 4.05801036e-07  2.94167373e-03  4.05801036e-07  7.64248537e-04 
 4.10801036e-07  2.96203287e-03  4.10801036e-07  7.69018129e-04 
 4.15801036e-07  2.98228440e-03  4.15801036e-07  7.73735081e-04 
 4.20801036e-07  3.00263449e-03  4.20801036e-07  7.78489325e-04 
 4.25801036e-07  3.02287717e-03  4.25801036e-07  7.83191039e-04 
 4.30801036e-07  3.04321822e-03  4.30801036e-07  7.87929976e-04 
 4.35801036e-07  3.06345205e-03  4.35801036e-07  7.92616490e-04 
 4.40801036e-07  3.08379000e-03  4.40801036e-07  7.97349785e-04 
 4.45801036e-07  3.10402092e-03  4.45801036e-07  8.02028346e-04 
 4.50801036e-07  3.12434983e-03  4.50801036e-07  8.06742251e-04 
 4.55801036e-07  3.14457190e-03  4.55801036e-07  8.11402739e-04 
 4.60801036e-07  3.16489177e-03  4.60801036e-07  8.16099357e-04 
 4.65801036e-07  3.18510501e-03  4.65801036e-07  8.20743274e-04 
 4.70801036e-07  3.20541586e-03  4.70801036e-07  8.25423682e-04 
 4.75801036e-07  3.22562026e-03  4.75801036e-07  8.30051802e-04 
 4.80801036e-07  3.24592209e-03  4.80801036e-07  8.34716559e-04 
 4.85801036e-07  3.26611767e-03  4.85801036e-07  8.39329290e-04 
 4.90801036e-07  3.28641049e-03  4.90801036e-07  8.43978695e-04 
 4.95801036e-07  3.30659725e-03  4.95801036e-07  8.48576258e-04 
 5.00801036e-07  3.32688107e-03  5.00801036e-07  8.53210482e-04 
 5.05801036e-07  3.34705902e-03  5.05801036e-07  8.57793008e-04 
 5.10801036e-07  3.36733385e-03  5.10801036e-07  8.62412152e-04 
 5.15801036e-07  3.38750300e-03  5.15801036e-07  8.66979725e-04 
 5.20801036e-07  3.40776883e-03  5.20801036e-07  8.71583861e-04 
 5.25801036e-07  3.42792919e-03  5.25801036e-07  8.76136542e-04 
 5.30801036e-07  3.44818605e-03  5.30801036e-07  8.80725724e-04 
 5.35801036e-07  3.46833762e-03  5.35801036e-07  8.85263563e-04 
 5.40801036e-07  3.48858550e-03  5.40801036e-07  8.89837837e-04 
 5.45801036e-07  3.50872829e-03  5.45801036e-07  8.94360875e-04 
 5.50801036e-07  3.52896722e-03  5.50801036e-07  8.98920283e-04 
 5.55801036e-07  3.54910123e-03  5.55801036e-07  9.03428562e-04 
 5.60801036e-07  3.56933120e-03  5.60801036e-07  9.07973143e-04 
 5.65801036e-07  3.58945645e-03  5.65801036e-07  9.12466702e-04 
 5.70801036e-07  3.60967747e-03  5.70801036e-07  9.16996495e-04 
 5.75801036e-07  3.62979397e-03  5.75801036e-07  9.21475371e-04 
 5.80801036e-07  3.65000604e-03  5.80801036e-07  9.25990413e-04 
 5.85801036e-07  3.67011379e-03  5.85801036e-07  9.30454644e-04 
 5.90801036e-07  3.69031693e-03  5.90801036e-07  9.34954973e-04 
 5.95801036e-07  3.71041593e-03  5.95801036e-07  9.39404597e-04 
 6.00801036e-07  3.73061015e-03  6.00801036e-07  9.43890250e-04 
 6.05801036e-07  3.75070041e-03  6.05801036e-07  9.48325303e-04 
 6.10801036e-07  3.77088571e-03  6.10801036e-07  9.52796318e-04 
 6.15801036e-07  3.79096725e-03  6.15801036e-07  9.57216837e-04 
 6.20801036e-07  3.81114364e-03  6.20801036e-07  9.61673251e-04 
 6.25801036e-07  3.83121646e-03  6.25801036e-07  9.66079273e-04 
 6.30801036e-07  3.85138394e-03  6.30801036e-07  9.70521122e-04 
 6.35801036e-07  3.87144804e-03  6.35801036e-07  9.74912684e-04 
 6.40801036e-07  3.89160663e-03  6.40801036e-07  9.79340005e-04 
 6.45801036e-07  3.91166203e-03  6.45801036e-07  9.83717144e-04 
 6.50801036e-07  3.93181173e-03  6.50801036e-07  9.88129975e-04 
 6.55801036e-07  3.95185843e-03  6.55801036e-07  9.92492726e-04 
 6.60801036e-07  3.97199925e-03  6.60801036e-07  9.96891103e-04 
 6.65801036e-07  3.99203725e-03  6.65801036e-07  1.00123950e-03 
 6.70801036e-07  4.01216920e-03  6.70801036e-07  1.00562346e-03 
 6.75801036e-07  4.03219852e-03  6.75801036e-07  1.00995755e-03 
 6.80801036e-07  4.05232161e-03  6.80801036e-07  1.01432713e-03 
 6.85801036e-07  4.07234224e-03  6.85801036e-07  1.01864694e-03 
 6.90801036e-07  4.09245647e-03  6.90801036e-07  1.02300217e-03 
 6.95801036e-07  4.11246844e-03  6.95801036e-07  1.02730774e-03 
 7.00801036e-07  4.13257382e-03  7.00801036e-07  1.03164867e-03 
 7.05801036e-07  4.15257712e-03  7.05801036e-07  1.03594003e-03 
 7.10000000e-07  4.16946323e-03  7.10000000e-07  1.03957667e-03 
 7.10500000e-07  4.17144683e-03  7.10500000e-07  1.03999737e-03 
 7.11500000e-07  4.17545514e-03  7.11500000e-07  1.04085666e-03 
 7.13500000e-07  4.18347022e-03  7.13500000e-07  1.04257394e-03 
 7.17500000e-07  4.19949794e-03  7.17500000e-07  1.04600431e-03 
 7.20000000e-07  4.20951404e-03  7.20000000e-07  1.04814667e-03 
 7.20500000e-07  4.21151703e-03  7.20500000e-07  1.04857492e-03 
 7.21500000e-07  4.21552303e-03  7.21500000e-07  1.04943135e-03 
 7.23500000e-07  4.22353450e-03  7.23500000e-07  1.05114351e-03 
 7.27500000e-07  4.23955537e-03  7.27500000e-07  1.05456495e-03 
 7.32500000e-07  4.25957752e-03  7.32500000e-07  1.05883617e-03 
 7.37500000e-07  4.27959532e-03  7.37500000e-07  1.06310097e-03 
 7.42500000e-07  4.29960877e-03  7.42500000e-07  1.06735916e-03 
 7.47500000e-07  4.31961786e-03  7.47500000e-07  1.07161063e-03 
 7.52500000e-07  4.33962260e-03  7.52500000e-07  1.07585529e-03 
 7.57500000e-07  4.35962299e-03  7.57500000e-07  1.08009308e-03 
 7.62500000e-07  4.37961903e-03  7.62500000e-07  1.08432396e-03 
 7.67500000e-07  4.39961073e-03  7.67500000e-07  1.08854793e-03 
 7.72500000e-07  4.41959808e-03  7.72500000e-07  1.09276495e-03 
 7.77500000e-07  4.43958109e-03  7.77500000e-07  1.09697502e-03 
 7.82500000e-07  4.45955976e-03  7.82500000e-07  1.10117815e-03 
 7.87500000e-07  4.47953410e-03  7.87500000e-07  1.10537432e-03 
 7.92500000e-07  4.49950409e-03  7.92500000e-07  1.10956355e-03 
 7.97500000e-07  4.51946975e-03  7.97500000e-07  1.11374584e-03 
 8.00000000e-07  4.52945096e-03  8.00000000e-07  1.11583439e-03 
 8.00500000e-07  4.53144759e-03  8.00500000e-07  1.11625204e-03 
 8.01500000e-07  4.53543917e-03  8.01500000e-07  1.11708666e-03 
 8.03500000e-07  4.54342283e-03  8.03500000e-07  1.11875542e-03 
 8.07500000e-07  4.55938808e-03  8.07500000e-07  1.12208961e-03 
 8.10000000e-07  4.56936496e-03  8.10000000e-07  1.12417123e-03 
 8.10500000e-07  4.57136018e-03  8.10500000e-07  1.12458732e-03 
 8.11500000e-07  4.57535054e-03  8.11500000e-07  1.12541934e-03 
 8.13500000e-07  4.58333074e-03  8.13500000e-07  1.12708257e-03 
 8.17500000e-07  4.59928906e-03  8.17500000e-07  1.13040570e-03 
 8.22500000e-07  4.61923308e-03  8.22500000e-07  1.13455341e-03 
 8.27500000e-07  4.63917276e-03  8.27500000e-07  1.13869421e-03 
 8.32500000e-07  4.65910813e-03  8.32500000e-07  1.14282813e-03 
 8.37500000e-07  4.67903917e-03  8.37500000e-07  1.14695516e-03 
 8.42500000e-07  4.69896590e-03  8.42500000e-07  1.15107533e-03 
 8.47500000e-07  4.71888831e-03  8.47500000e-07  1.15518863e-03 
 8.52500000e-07  4.73880640e-03  8.52500000e-07  1.15929508e-03 
 8.57500000e-07  4.75872018e-03  8.57500000e-07  1.16339469e-03 
 8.62500000e-07  4.77862965e-03  8.62500000e-07  1.16748746e-03 
 8.67500000e-07  4.79853481e-03  8.67500000e-07  1.17157341e-03 
 8.72500000e-07  4.81843566e-03  8.72500000e-07  1.17565253e-03 
 8.77500000e-07  4.83833221e-03  8.77500000e-07  1.17972485e-03 
 8.82500000e-07  4.85822445e-03  8.82500000e-07  1.18379037e-03 
 8.87500000e-07  4.87811239e-03  8.87500000e-07  1.18784909e-03 
 8.92500000e-07  4.89799602e-03  8.92500000e-07  1.19190104e-03 
 8.97500000e-07  4.91787536e-03  8.97500000e-07  1.19594621e-03 
 9.02500000e-07  4.93775040e-03  9.02500000e-07  1.19998461e-03 
 9.07500000e-07  4.95762115e-03  9.07500000e-07  1.20401626e-03 
 9.12500000e-07  4.97748760e-03  9.12500000e-07  1.20804115e-03 
 9.17500000e-07  4.99734976e-03  9.17500000e-07  1.21205931e-03 
 9.22500000e-07  5.01720763e-03  9.22500000e-07  1.21607074e-03 
 9.27500000e-07  5.03706121e-03  9.27500000e-07  1.22007544e-03 
 9.32500000e-07  5.05691051e-03  9.32500000e-07  1.22407343e-03 
 9.37500000e-07  5.07675552e-03  9.37500000e-07  1.22806472e-03 
 9.42500000e-07  5.09659625e-03  9.42500000e-07  1.23204930e-03 
 9.47500000e-07  5.11643270e-03  9.47500000e-07  1.23602720e-03 
 9.52500000e-07  5.13626487e-03  9.52500000e-07  1.23999843e-03 
 9.57500000e-07  5.15609276e-03  9.57500000e-07  1.24396297e-03 
 9.62500000e-07  5.17591637e-03  9.62500000e-07  1.24792086e-03 
 9.67500000e-07  5.19573571e-03  9.67500000e-07  1.25187209e-03 
 9.72500000e-07  5.21555078e-03  9.72500000e-07  1.25581668e-03 
 9.77500000e-07  5.23536158e-03  9.77500000e-07  1.25975463e-03 
 9.82500000e-07  5.25516811e-03  9.82500000e-07  1.26368595e-03 
 9.87500000e-07  5.27497037e-03  9.87500000e-07  1.26761065e-03 
 9.92500000e-07  5.29476837e-03  9.92500000e-07  1.27152874e-03 
 9.97500000e-07  5.31456211e-03  9.97500000e-07  1.27544023e-03 
 1.00250000e-06  5.33435158e-03  1.00250000e-06  1.27934512e-03 
 1.00750000e-06  5.35413679e-03  1.00750000e-06  1.28324343e-03 
 1.01250000e-06  5.37391775e-03  1.01250000e-06  1.28713516e-03 
 1.01750000e-06  5.39369445e-03  1.01750000e-06  1.29102032e-03 
 1.02250000e-06  5.41346690e-03  1.02250000e-06  1.29489892e-03 
 1.02750000e-06  5.43323509e-03  1.02750000e-06  1.29877096e-03 
 1.03250000e-06  5.45299903e-03  1.03250000e-06  1.30263647e-03 
 1.03750000e-06  5.47275872e-03  1.03750000e-06  1.30649543e-03 
 1.04250000e-06  5.49251417e-03  1.04250000e-06  1.31034787e-03 
 1.04750000e-06  5.51226537e-03  1.04750000e-06  1.31419379e-03 
 1.05250000e-06  5.53201233e-03  1.05250000e-06  1.31803320e-03 
 1.05750000e-06  5.55175504e-03  1.05750000e-06  1.32186611e-03 
 1.06250000e-06  5.57149352e-03  1.06250000e-06  1.32569253e-03 
 1.06750000e-06  5.59122775e-03  1.06750000e-06  1.32951245e-03 
 1.07250000e-06  5.61095775e-03  1.07250000e-06  1.33332591e-03 
 1.07750000e-06  5.63068352e-03  1.07750000e-06  1.33713289e-03 
 1.08250000e-06  5.65040505e-03  1.08250000e-06  1.34093341e-03 
 1.08750000e-06  5.67012235e-03  1.08750000e-06  1.34472748e-03 
 1.09250000e-06  5.68983542e-03  1.09250000e-06  1.34851511e-03 
 1.09750000e-06  5.70954426e-03  1.09750000e-06  1.35229630e-03 
 1.10250000e-06  5.72924888e-03  1.10250000e-06  1.35607106e-03 
 1.10750000e-06  5.74894927e-03  1.10750000e-06  1.35983941e-03 
 1.11250000e-06  5.76864544e-03  1.11250000e-06  1.36360134e-03 
 1.11750000e-06  5.78833739e-03  1.11750000e-06  1.36735688e-03 
 1.12250000e-06  5.80802512e-03  1.12250000e-06  1.37110601e-03 
 1.12750000e-06  5.82770863e-03  1.12750000e-06  1.37484876e-03 
 1.13250000e-06  5.84738793e-03  1.13250000e-06  1.37858514e-03 
 1.13750000e-06  5.86706301e-03  1.13750000e-06  1.38231514e-03 
 1.14250000e-06  5.88673388e-03  1.14250000e-06  1.38603879e-03 
 1.14750000e-06  5.90640055e-03  1.14750000e-06  1.38975607e-03 
 1.15250000e-06  5.92606300e-03  1.15250000e-06  1.39346702e-03 
 1.15750000e-06  5.94572124e-03  1.15750000e-06  1.39717163e-03 
 1.16250000e-06  5.96537528e-03  1.16250000e-06  1.40086991e-03 
 1.16750000e-06  5.98502512e-03  1.16750000e-06  1.40456186e-03 
 1.17250000e-06  6.00467076e-03  1.17250000e-06  1.40824751e-03 
 1.17750000e-06  6.02431219e-03  1.17750000e-06  1.41192685e-03 
 1.18250000e-06  6.04394943e-03  1.18250000e-06  1.41559990e-03 
 1.18750000e-06  6.06358247e-03  1.18750000e-06  1.41926666e-03 
 1.19250000e-06  6.08321132e-03  1.19250000e-06  1.42292713e-03 
 1.19750000e-06  6.10283598e-03  1.19750000e-06  1.42658134e-03 
 1.20250000e-06  6.12245644e-03  1.20250000e-06  1.43022928e-03 
 1.20750000e-06  6.14207271e-03  1.20750000e-06  1.43387097e-03 
 1.21250000e-06  6.16168480e-03  1.21250000e-06  1.43750641e-03 
 1.21750000e-06  6.18129270e-03  1.21750000e-06  1.44113561e-03 
 1.22250000e-06  6.20089642e-03  1.22250000e-06  1.44475858e-03 
 1.22750000e-06  6.22049595e-03  1.22750000e-06  1.44837532e-03 
 1.23250000e-06  6.24009131e-03  1.23250000e-06  1.45198585e-03 
 1.23750000e-06  6.25968248e-03  1.23750000e-06  1.45559017e-03 
 1.24250000e-06  6.27926948e-03  1.24250000e-06  1.45918830e-03 
 1.24750000e-06  6.29885230e-03  1.24750000e-06  1.46278023e-03 
 1.25250000e-06  6.31843095e-03  1.25250000e-06  1.46636598e-03 
 1.25750000e-06  6.33800543e-03  1.25750000e-06  1.46994555e-03 
 1.26250000e-06  6.35757573e-03  1.26250000e-06  1.47351896e-03 
 1.26750000e-06  6.37714187e-03  1.26750000e-06  1.47708620e-03 
 1.27250000e-06  6.39670384e-03  1.27250000e-06  1.48064730e-03 
 1.27750000e-06  6.41626165e-03  1.27750000e-06  1.48420225e-03 
 1.28250000e-06  6.43581529e-03  1.28250000e-06  1.48775107e-03 
 1.28750000e-06  6.45536477e-03  1.28750000e-06  1.49129376e-03 
 1.29250000e-06  6.47491010e-03  1.29250000e-06  1.49483033e-03 
 1.29750000e-06  6.49445126e-03  1.29750000e-06  1.49836078e-03 
 1.30250000e-06  6.51398827e-03  1.30250000e-06  1.50188514e-03 
 1.30750000e-06  6.53352112e-03  1.30750000e-06  1.50540340e-03 
 1.31250000e-06  6.55304982e-03  1.31250000e-06  1.50891557e-03 
 1.31750000e-06  6.57257437e-03  1.31750000e-06  1.51242166e-03 
 1.32250000e-06  6.59209477e-03  1.32250000e-06  1.51592167e-03 
 1.32750000e-06  6.61161102e-03  1.32750000e-06  1.51941563e-03 
 1.33250000e-06  6.63112312e-03  1.33250000e-06  1.52290352e-03 
 1.33750000e-06  6.65063108e-03  1.33750000e-06  1.52638537e-03 
 1.34250000e-06  6.67013490e-03  1.34250000e-06  1.52986118e-03 
 1.34750000e-06  6.68963458e-03  1.34750000e-06  1.53333096e-03 
 1.35250000e-06  6.70913012e-03  1.35250000e-06  1.53679471e-03 
 1.35750000e-06  6.72862152e-03  1.35750000e-06  1.54025244e-03 
 1.36250000e-06  6.74810878e-03  1.36250000e-06  1.54370416e-03 
 1.36750000e-06  6.76759192e-03  1.36750000e-06  1.54714988e-03 
 1.37250000e-06  6.78707091e-03  1.37250000e-06  1.55058961e-03 
 1.37750000e-06  6.80654578e-03  1.37750000e-06  1.55402335e-03 
 1.38250000e-06  6.82601652e-03  1.38250000e-06  1.55745111e-03 
 1.38750000e-06  6.84548314e-03  1.38750000e-06  1.56087291e-03 
 1.39250000e-06  6.86494562e-03  1.39250000e-06  1.56428873e-03 
 1.39750000e-06  6.88440399e-03  1.39750000e-06  1.56769861e-03 
 1.40250000e-06  6.90385823e-03  1.40250000e-06  1.57110253e-03 
 1.40750000e-06  6.92330835e-03  1.40750000e-06  1.57450052e-03 
 1.41250000e-06  6.94275435e-03  1.41250000e-06  1.57789258e-03 
 1.41750000e-06  6.96219624e-03  1.41750000e-06  1.58127871e-03 
 1.42250000e-06  6.98163401e-03  1.42250000e-06  1.58465892e-03 
 1.42750000e-06  7.00106766e-03  1.42750000e-06  1.58803323e-03 
 1.43250000e-06  7.02049721e-03  1.43250000e-06  1.59140163e-03 
 1.43750000e-06  7.03992264e-03  1.43750000e-06  1.59476414e-03 
 1.44250000e-06  7.05934397e-03  1.44250000e-06  1.59812077e-03 
 1.44750000e-06  7.07876119e-03  1.44750000e-06  1.60147151e-03 
 1.45250000e-06  7.09817430e-03  1.45250000e-06  1.60481639e-03 
 1.45750000e-06  7.11758332e-03  1.45750000e-06  1.60815540e-03 
 1.46250000e-06  7.13698823e-03  1.46250000e-06  1.61148856e-03 
 1.46750000e-06  7.15638904e-03  1.46750000e-06  1.61481587e-03 
 1.47250000e-06  7.17578575e-03  1.47250000e-06  1.61813734e-03 
 1.47750000e-06  7.19517836e-03  1.47750000e-06  1.62145298e-03 
 1.48250000e-06  7.21456688e-03  1.48250000e-06  1.62476279e-03 
 1.48750000e-06  7.23395131e-03  1.48750000e-06  1.62806679e-03 
 1.49250000e-06  7.25333165e-03  1.49250000e-06  1.63136497e-03 
 1.49750000e-06  7.27270790e-03  1.49750000e-06  1.63465736e-03 
 1.50250000e-06  7.29208005e-03  1.50250000e-06  1.63794394e-03 
 1.50750000e-06  7.31144813e-03  1.50750000e-06  1.64122475e-03 
 1.51250000e-06  7.33081211e-03  1.51250000e-06  1.64449977e-03 
 1.51750000e-06  7.35017202e-03  1.51750000e-06  1.64776902e-03 
 1.52250000e-06  7.36952784e-03  1.52250000e-06  1.65103251e-03 
 1.52750000e-06  7.38887959e-03  1.52750000e-06  1.65429024e-03 
 1.53250000e-06  7.40822725e-03  1.53250000e-06  1.65754222e-03 
 1.53750000e-06  7.42757084e-03  1.53750000e-06  1.66078845e-03 
 1.54250000e-06  7.44691036e-03  1.54250000e-06  1.66402896e-03 
 1.54750000e-06  7.46624580e-03  1.54750000e-06  1.66726373e-03 
 1.55250000e-06  7.48557717e-03  1.55250000e-06  1.67049279e-03 
 1.55750000e-06  7.50490448e-03  1.55750000e-06  1.67371614e-03 
 1.56250000e-06  7.52422771e-03  1.56250000e-06  1.67693378e-03 
 1.56750000e-06  7.54354688e-03  1.56750000e-06  1.68014572e-03 
 1.57250000e-06  7.56286198e-03  1.57250000e-06  1.68335197e-03 
 1.57750000e-06  7.58217302e-03  1.57750000e-06  1.68655255e-03 
 1.58250000e-06  7.60148000e-03  1.58250000e-06  1.68974744e-03 
 1.58750000e-06  7.62078293e-03  1.58750000e-06  1.69293667e-03 
 1.59250000e-06  7.64008179e-03  1.59250000e-06  1.69612024e-03 
 1.59750000e-06  7.65937660e-03  1.59750000e-06  1.69929816e-03 
 1.60250000e-06  7.67866735e-03  1.60250000e-06  1.70247043e-03 
 1.60750000e-06  7.69795405e-03  1.60750000e-06  1.70563706e-03 
 1.61250000e-06  7.71723670e-03  1.61250000e-06  1.70879807e-03 
 1.61750000e-06  7.73651530e-03  1.61750000e-06  1.71195345e-03 
 1.62250000e-06  7.75578985e-03  1.62250000e-06  1.71510321e-03 
 1.62750000e-06  7.77506036e-03  1.62750000e-06  1.71824737e-03 
 1.63250000e-06  7.79432682e-03  1.63250000e-06  1.72138592e-03 
 1.63750000e-06  7.81358924e-03  1.63750000e-06  1.72451889e-03 
 1.64250000e-06  7.83284762e-03  1.64250000e-06  1.72764626e-03 
 1.64750000e-06  7.85210196e-03  1.64750000e-06  1.73076806e-03 
 1.65250000e-06  7.87135226e-03  1.65250000e-06  1.73388428e-03 
 1.65750000e-06  7.89059853e-03  1.65750000e-06  1.73699494e-03 
 1.66250000e-06  7.90984076e-03  1.66250000e-06  1.74010004e-03 
 1.66750000e-06  7.92907896e-03  1.66750000e-06  1.74319960e-03 
 1.67250000e-06  7.94831313e-03  1.67250000e-06  1.74629361e-03 
 1.67750000e-06  7.96754327e-03  1.67750000e-06  1.74938208e-03 
 1.68250000e-06  7.98676938e-03  1.68250000e-06  1.75246503e-03 
 1.68750000e-06  8.00599146e-03  1.68750000e-06  1.75554245e-03 
